,name,region,tel,keyword,photo,address,lat,lon
83,양구선사박물관,강원 양구군,033-480-2677,"['강원권', '고인돌공원', '기차여행', '무료관람', '문화시설', '박물관', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e2a734cb-294a-4cb5-bf7f-793d69b1c6db&thumb,강원도 양구군 양구읍 금강산로 439-52,38.12356299,127.99042479999999
84,토이로봇관,강원 춘천시,033-245-6460,"['남녀노소', '문화시설', '미세먼지_피하는_실내여행', '복합문화공간', '아이가_좋아하는_여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=19ca325d-70af-4836-bfb1-bb405c0967c5&thumb,강원도 춘천시 서면 박사로 854,37.89302024,127.69192439999999
85,횡성군문화예술회관,강원 횡성군,033-340-5951,"['가족과함께', '강원권', '공연/행사', '공연관람', '문화공연', '문화시설', '문화행사']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3d9b0e89-5daa-4781-b3d9-da217d9346d4&thumb,강원도 횡성군 횡성읍 문예로 75,37.48863768,127.9751991
86,삼척시립박물관,강원 삼척시,033-575-0768,"['강원권', '단체관람', '문화시설', '박물관', '삼척시립박물관', '아이와함께', '연중무휴']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ab303410-9200-4a96-a5eb-55c59e0506f9&thumb,강원도 삼척시 엑스포로 54,37.43891237,129.1584091
87,치악예술관,강원 원주시,033-763-9114,"['가족여행', '강원권', '공연장', '기차여행', '데이트코스', '문화시설', '상설공연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5188c74e-0e91-4373-851e-6c10d2248a72&thumb,강원도 원주시 서원대로 331,37.33543707,127.94460559999999
88,강릉문화원,강원 강릉시,033-648-3014,"['강릉문화원', '문화강좌', '문화시설', '열린문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=996b870f-cbe6-489c-b0ae-8281be022356&thumb,강원도 강릉시 하슬라로 96,37.75876307,128.8738456
89,평창문화원,강원 평창군,,"['강원도', '무장애', '문화시설', '문화예술', '문화원', '평창군']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f413036f-9717-47b1-a556-cc9550b69ef3&thumb,강원도 평창군 평창읍 문화예술길 53,37.36177697,128.3901095
90,미술관 자작나무숲,강원 횡성군,033-342-6833,"['기획전시', '문화시설', '문화예술', '문화예술공간', '문화예술창작공간', '미술관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b05d5a32-3542-4932-b6ec-43b86930b81c&thumb,강원도 횡성군 우천면 한우로두곡5길 186,37.49276094,128.0500584
91,강릉단오제전수교육관,강원 강릉시,033-660-3940,"['강릉단오제', '교육프로그램', '문화공간', '문화시설']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d23ed198-ffdd-49eb-b1a7-5ed763251798&thumb,강원도 강릉시 단오장길 1,37.74820182,128.8950411
92,영월문화원,강원 영월군,033-373-3434,"['강원권', '교육프로그램', '문화시설', '영월문화원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=507a15ec-224a-4d05-96fe-915c1d161a4c&thumb,강원도 영월군 영월읍 단종로 12,37.18462839,128.4685497
93,홍천교육도서관,강원 홍천군,033-434-3236,"['강원권', '도서관', '문화시설', '사계절', '실내여행지', '아이와함께', '체험학습']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4b39aa33-afba-419c-8a5d-b8df701abf7f&thumb,강원도 홍천군 홍천읍 꽃뫼로 93,37.69179363,127.8838503
94,동해문화원,강원 동해시,033-531-3298,"['강원권', '교육프로그램', '동해문화원', '문화시설']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=59d3e314-80c7-4687-a17f-4b60c794c917&thumb,강원도 영월군 주천면 송학주천로 899-6,37.52451219,129.1125058
95,인도미술박물관,강원 영월군,033-375-2883,"['강원권', '문화공간', '문화시설', '문화예술공간', '박물관', '복합문화공간', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=02246be4-32b7-45ff-a6dd-2ca57df74920&thumb,강원도 동해시 천곡2길 8,37.23587339,128.2392085
96,삼척 어촌민속전시관,강원 삼척시,033-572-4429,"['가족여행', '강원권', '기차여행', '단체관람', '문화시설', '삼척어촌민속전시관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0b683368-d9fb-4be9-a4c2-80bad380274c&thumb,강원도 삼척시 원덕읍 삼척로 1852-6,37.26795788,129.3272826
97,호야지리박물관,강원 영월군,033-372-8872,"['가족여행', '강원권', '교과서속여행', '문화시설', '박물관', '사계절', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1ba717a3-c1dc-439e-9f4a-e4e225fea2d9&thumb,강원도 영월군 수주면 무릉법흥로 303,37.29994177,128.26269950000002
98,원주문화원,강원 원주시,033-764-3794,"['강원권', '교육프로그램', '문화시설', '원주문화원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=86017673-6c42-4303-84db-d6d59508907c&thumb,강원도 원주시 일산로 72,37.34561281,127.9504594
99,국제현대미술관,강원 영월군,033-375-2752,"['강원권', '국제현대미술관', '당일치기여행', '문화시설', '문화예술공간', '미세먼지_피하는_실내여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4e3d2cf3-eb92-4f45-b976-b6b973841cc6&thumb,강원도 영월군 영월읍 삼옥길 31,37.20840155,128.50690459999998
100,생명건강과학관,강원 홍천군,033-430-2836,"['가족과함께', '건강여행', '과학체험', '무더위_피해_실내여행', '문화시설', '실내여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8fba6f98-b626-4c8e-b1e5-0229025f37e8&thumb,강원도 홍천군 홍천읍 생명과학관길 78,37.67909826,127.88058500000001
101,공지천시민공원 야외공연장,강원 춘천시,033-250-3152,"['강원권', '공지천시민공원', '기차여행', '데이트코스', '문화시설', '야외공연장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c1319648-e226-4160-b6f4-909c64b9e21b&thumb,강원도 춘천시 수변공원길 18,37.87454686,127.7061971
102,축제극장 몸짓,강원 춘천시,033-259-5821,"['강원권', '문화시설', '상설공연', '연인과함께', '예술', '음악회', '축제극장몸짓']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c993b6a4-9219-4942-b8ba-29a9e5e12007&thumb,강원도 춘천시 춘천로 112,37.87309537,127.7278102
103,아라리인형의집,강원 정선군,033-563-9667,"['문화시설', '박물관', '아라리인형의집', '아이와 함께', '인형극', '전시관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0472ad3f-f65e-45ee-ad6e-5217e96e11e8&thumb,강원도 정선군 북평면 명주내길 43-1,37.43807911,128.6469695
104,원주시립중앙도서관,강원 원주시,033-737-4360,"['강원도', '남녀노소', '도서관', '독서', '문화시설', '복합문화공간', '시립도서관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6be3972e-f275-4cd3-ace4-5ce16b4aad99&thumb,강원도 원주시 서원대로 472-12,37.32654285,127.9538485
105,일현미술관,강원 양양군,033-670-8450,"['강원권', '나홀로여행', '문화공간', '문화시설', '문화예술', '문화예술공간', '미술관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6a39925b-e693-4b81-8a85-1fc7887b275d&thumb,강원도 양양군 손양면 선사유적로 359,38.06055227,128.6789588
106,화천교육도서관,강원 화천군,033-441-6343,"['강원권', '도서관', '문화시설', '사계절', '실내여행지', '아이와함께', '체험학습']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b64eae34-ef6f-4063-8d56-19b593cdf3dc&thumb,강원도 화천군 화천읍 상승로3길 22,38.1067605,127.7044047
107,정선아리랑 전수관,강원 정선군,033-560-2897,"['문화시설', '아이와 함께', '이색체험', '전통문화', '정선아리랑']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=14b55de5-90d6-4195-871c-215ac76678a7&thumb,강원도 정선군 여량면 아우라지길 69,37.47574532,128.7243668
108,강원대학교중앙박물관,강원 춘천시,033-250-8076,"['강원권', '강원대학교박물관', '기차여행', '무료관람', '문화시설', '박물관', '실내여행지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e010239b-7612-45de-9b28-58f056f6b8bb&thumb,강원도 춘천시 강원대학길 1,37.86802431,127.74838740000001
109,삼척문화원,강원 삼척시,033-573-2882,"['문화시설', '복합문화공간', '삼척문화원', '열린문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=dd7cec24-3d28-40b6-a7bf-c5070be4e59c&thumb,강원도 삼척시 오십천로 408,37.44111821,129.1627621
110,한림대학교박물관,강원 춘천시,033-248-2851,"['강원권', '무료관람', '문화시설', '박물관', '서울근교여행', '실내여행지', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1cf304bf-9ea9-4903-9610-d919a53196de&thumb,강원도 춘천시 한림대학길 1,37.88542866,127.73495729999999
111,동내도서관,강원 춘천시,033-245-5125,"['강원도', '도서관', '독서', '무장애', '문화시설', '춘천시']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=eb8924af-fcd1-463f-8e00-c45fc76ebddb&thumb,강원도 춘천시 동내면 학곡동1길 17-4,37.83610363,127.7629175
112,소양도서관,강원 춘천시,033-245-5142,"['강원도', '도서', '도서관', '무장애', '문화시설', '시립', '춘천시']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3fa7bc74-9000-45fe-9bd4-035fc9dd6687&thumb,강원도 춘천시 삭주로145번길 69-8,37.89273428,127.7452892
113,내설악 백공미술관,강원 인제군,033-461-2780,"['강원권', '나홀로여행', '내설악백공미술관', '데이트코스', '문화시설', '문화예술공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5966701e-66a7-45e8-befa-796cbe1491b6&thumb,강원도 인제군 북면 황태길 245,38.2133718,128.3622348
114,홍천문화예술회관,강원 홍천군,033-439-5800,"['강원권', '문화시설', '복합문화공간', '열린문화공간', '홍천문화예술회관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=de642f93-6632-47f4-a6b2-2bb4eacc07e1&thumb,강원도 홍천군 홍천읍 설악로 1792,37.68896743,127.89547150000001
115,화천문화원,강원 화천군,033-442-2507,"['문화시설', '복합문화공간', '열린문화공간', '화천문화원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b96415eb-7e43-4e68-9495-2069bc528f34&thumb,강원도 화천군 화천읍 상승로 91,38.10871906,127.7047633
116,고성교육도서관,강원 고성군,033-682-4886,"['강원권', '고성교육도서관', '문화시설', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3f3f885f-4656-4214-b495-f0996728d507&thumb,강원도 고성군 거진읍 거탄진로29번길 7,38.43919194,128.4500537
117,호안다구박물관,강원 영월군,033-378-5779,"['강원권', '문화시설', '미식여행', '박물관', '역사공부', '역사속', '역사속으로']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a1074b81-95ee-4bb9-a754-4c52bdc83b67&thumb,강원도 영월군 김삿갓면 내리계곡로 1088,37.10579141,128.67705700000002
118,무릉고서화미술박물관,강원 원주시,033-763-1535,"['강원권', '고미술품', '교육체험', '무릉고서화미술박물관', '문화시설', '미술작품']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fc4d2fab-d103-4186-b4d5-a6e0d3c25aea&thumb,강원도 원주시 흥업면 사제로 399-10,37.32528094,127.8865608
119,강릉원주대학교 박물관,강원 강릉시,033-640-2596,"['강릉여행', '문화시설', '민속자료', '역사속으로', '역사이야기', '전시실', '전통&역사']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7a0400a2-a7fb-4016-be7c-b07d026dbf33&thumb,강원도 강릉시 죽헌길 7,37.76569493,128.8700048
120,양구팔랑민속관,강원 양구군,033-480-2653,"['문화시설', '민속놀이', '민속예술', '아이와 함께', '양구팔랑민속관', '전통문화']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b57ac148-a63c-4be6-8b60-76183ea0f08e&thumb,강원도 양구군 동면 바랑길158번길 5,38.2096687,128.0658656
121,횡성댐 물문화관,강원 횡성군,033-340-0255,"['문화시설', '횡성가볼만한곳', '횡성댐', '횡성댐물문화관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=43e41b01-44a3-4871-94bb-1e88649c103d&thumb,강원도 횡성군 갑천면 섬강로 1012,37.5424631,128.0382673
122,철원문화원,강원 철원군,033-452-6235,"['교육프로그램', '문화시설', '철원문화원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=366bacd7-83b6-4229-8ab0-7dbe70cc063f&thumb,강원도 철원군 갈말읍 삼부연로 42,38.14534032,127.31281969999999
123,남산도서관(춘천),강원 춘천시,033-262-2332,"['강원권', '문화시설', '아이와함께', '춘천남산도서관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cdc38f6c-591a-42b2-9893-d60d4f4c6305&thumb,강원도 춘천시 남산면 강촌로 311,37.79319778,127.643318
124,마리소리골악기박물관,강원 홍천군,033-430-2437,"['가족과함께', '가족이색체험', '무더위_피해_실내여행', '문화센터', '문화시설']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=dbf1f15c-e3bd-4cbc-9ec0-60857104717d&thumb,강원도 홍천군 서석면 마리소리길 207,37.73788994,128.2511229
125,양구문화원,강원 양구군,033-481-2681,"['강원권', '교육프로그램', '문화시설', '양구문화원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=de38bae7-3147-4ccf-ab5c-6e2533e77857&thumb,강원도 양구군 양구읍 비봉로73번길 52,38.10901005,127.9839223
126,황영조 기념관,강원 삼척시,033-576-0009,"['강원권', '기념관', '단체관람', '문화시설', '아이와함께', '연중무휴', '전통&역사문화체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b2af321a-efe2-4428-b82c-3933365d9777&thumb,강원도 삼척시 근덕면 초곡길 176,37.30726311,129.2947313
127,이상원미술관,강원 춘천시,033-255-9001,"['문화시설', '야외전시', '이상원미술관', '춘천가볼만한곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=64b3fe35-e564-486a-8d1e-7713260aa78d&thumb,강원도 춘천시 사북면 화악지암길 99,37.96832347,127.57835220000001
128,홍천문화원,강원 홍천군,033-434-2080,"['문화시설', '문화예술', '열린문화공간', '홍천문화원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=null&thumb,강원도 홍천군 홍천읍 연봉중앙로 11-8,37.68195853,127.87427350000002
129,억새전시관,강원 정선군,033-591-1004,"['공예품', '문화시설', '아이와함께', '역사를품은곳', '역사속', '역사속으로', '역사이야기']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d36a69cf-1a4b-43ba-99f2-877727144d3a&thumb,강원도 정선군 남면 칠현로 83,37.26932409,128.73976399999998
130,남이섬 류지움 (류홍쥔 세계민족악기전시관),강원 춘천시,031-580-8193,"['남이섬', '남이섬류지움', '문화시설', '세계민족악기전시관', '춘천가볼만한곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d97537f6-144b-431d-91e5-b97b07e9506a&thumb,강원도 춘천시 남산면 남이섬길 1,37.79012495,127.5261287
131,인제문화원,강원 인제군,033-461-6678,"['문화강좌', '문화시설', '열린문화공간', '인제문화원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=null&thumb,강원도 인제군 인제읍 비봉로44번길 100,38.06067411,128.164952
132,도계유리나라,강원 삼척시,033-570-4206,"['가족', '공예', '문화시설', '수학여행', '유리', '재생산업', '체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0511f9a5-96bb-42dd-8467-fcd7151b67ba&thumb,강원도 삼척시 도계읍 강원남부로 893-36,37.19371311,129.0321752
133,강원도 탄광문화촌,강원 영월군,033-372-1520,"['가족체험여행', '강원권', '강원도탄광문화촌', '관광지', '미세먼지_피하는_실내여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1afcb975-dce1-4199-89c7-422ed13609d2&thumb,강원도 영월군 북면 밤재로 351,37.2631059,128.4669049
134,고성 DMZ박물관,강원 고성군,033-681-0625,"['DMZ여행', '강원권', '겨울방학가볼만한곳', '고성DMZ박물관', '문화시설', '미세먼지_피하는_실내여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=14a8ba68-ec41-4605-ac23-9d8091b4e179&thumb,강원도 고성군 현내면 통일전망대로 369,38.57624688,128.3825278
135,속초시립박물관·속초실향민문화촌,강원 속초시,033-639-2978,"['강원권', '교과서속여행', '문화시설', '미세먼지_피하는_실내여행', '박물관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f3b81fba-c3bd-4d8c-8e28-30f04c1c44cc&thumb,강원도 속초시 신흥2길 16,38.20105323,128.5382041
